Species	rel_abundance_SRR29355722	reads_SRR29355722	rel_abundance_SRR29355723	reads_SRR29355723	rel_abundance_SRR29355724	reads_SRR29355724	rel_abundance_SRR29355725	reads_SRR29355725	rel_abundance_SRR29355726	reads_SRR29355726	rel_abundance_SRR29355727	reads_SRR29355727	rel_abundance_SRR29355728	reads_SRR29355728	rel_abundance_SRR29355729	reads_SRR29355729	rel_abundance_SRR29355730	reads_SRR29355730	rel_abundance_SRR29355731	reads_SRR29355731	rel_abundance_SRR29355732	reads_SRR29355732	rel_abundance_SRR29355733	reads_SRR29355733	rel_abundance_SRR29355734	reads_SRR29355734	rel_abundance_SRR29355735	reads_SRR29355735	rel_abundance_SRR29355736	reads_SRR29355736	rel_abundance_SRR29355737	reads_SRR29355737	rel_abundance_SRR29355738	reads_SRR29355738	rel_abundance_SRR29355739	reads_SRR29355739	rel_abundance_SRR29355740	reads_SRR29355740	rel_abundance_SRR29355741	reads_SRR29355741	rel_abundance_SRR29355742	reads_SRR29355742	rel_abundance_SRR29355743	reads_SRR29355743	rel_abundance_SRR29355744	reads_SRR29355744	rel_abundance_SRR29355745	reads_SRR29355745	rel_abundance_SRR29355746	reads_SRR29355746	rel_abundance_SRR29355747	reads_SRR29355747	rel_abundance_SRR29355748	reads_SRR29355748	rel_abundance_SRR29355749	reads_SRR29355749	rel_abundance_SRR29355750	reads_SRR29355750	rel_abundance_SRR29355751	reads_SRR29355751	rel_abundance_SRR29355752	reads_SRR29355752	rel_abundance_SRR29355753	reads_SRR29355753
2,5-didehydrogluconate reductase B	0	0	0	0	0	0	0	0	0.00212524041782227	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-(1,2-epoxy-1,2-dihydrophenyl)acetyl-CoA isomerase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0393197680133687	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase	0	0	0.0105909764880322	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303490136570562	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase	0	0	0.0141213019840429	4	0	0	0	0	0.00106262020891113	1	0.0158453493899541	2	0	0	0.0270929287455974	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0.00280324054607126	1	0	0	0.00749484729248642	2	0.00339945268811721	2	0.0126145824573207	3	0	0	0.00260375982919336	1	0	0	0	0	0.0180940892641737	3	0	0	0	0	0	0
2-alkenal reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982994200334218	1	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478514690400995	1	0.0016202728539486	1	0	0
2-amino-3-ketobutyrate CoA ligase	0	0	0	0	0	0	0	0	0.00212524041782227	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0029375477351507	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase	0.00484027105517909	1	0	0	0	0	0.00668717400026749	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0.00188893086513034	1	0	0	0.0051062091503268	1	0	0	0.0060313630880579	1	0.00478514690400995	1	0	0	0	0
2-amino-4-hydroxy-6-hydroxymethyldihydropteridine pyrophosphokinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560648109214252	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-aminoethylphosphonate--pyruvate transaminase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
2-aminomuconate deaminase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
2-dehydro-3-deoxy-6-phosphogalactonate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-dehydro-3-deoxy-phosphogluconate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0.0205592105263158	1	0.0060313630880579	1	0	0	0	0	0	0
2-dehydro-3-deoxyglucarate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-dehydro-3-deoxyphosphogluconate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0294898260100265	3	0	0	0	0	0	0	0	0	0	0	0	0	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-dehydro-3-deoxyphosphooctonate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00755344059218974	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-dehydropantoate 2-reductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0207719616285218	11	0	0	0.00228948211914465	1	0.00881264320545209	3	0	0	0	0	0	0	0.00509917903217582	3	0	0	0.00188893086513034	1	0	0	0	0	0.0205592105263158	1	0.0120627261761158	2	0.00957029380801991	2	0.0016202728539486	1	0	0
2-deoxy-D-gluconate 3-dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-deoxyribose-5-phosphate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00566829157691872	3	0	0	0	0	0	0	0	0	0	0	0	0	0.0188836014804744	10	0	0	0	0	0	0	0	0	0	0	0.0262319655237025	7	0	0	0	0	0.00377786173026067	2	0.00260375982919336	1	0	0	0	0	0	0	0	0	0.00972163712369163	6	0	0
2-hydroxy-3-oxopropionate reductase	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0	0	0	0	0	0	0	0	0.0202326757713708	2	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0132225160559124	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxy-6-oxo-2,4-heptadienoate hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377886105127914	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00566508044414231	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxy-6-oxo-6-phenylhexa-2,4-dienoate hydrolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxy-acid oxidase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0.00517170045510964	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxyacid dehydrogenase	0.00484027105517909	1	0.0388335804561181	11	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0310302027306578	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0.0029375477351507	1	0.00560648109214252	2	0	0	0	0	0.00169972634405861	1	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
2-hydroxyacyl-CoA dehydratase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228948211914465	1	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
2-hydroxychromene-2-carboxylate isomerase	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114474105957232	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxycyclohexanecarboxyl-CoA dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478514690400995	1	0	0	0	0
2-hydroxyglutaryl-CoA dehydratase	0	0	0	0	0	0	0	0	0	0	0	0	0.0152172258997185	4	0.0650230289894338	12	0	0	0.00258585022755482	1	0	0	0.0334728033472803	2	0	0	0	0	0.0294898260100265	3	0.00566508044414231	3	0	0	0.00686844635743395	3	0	0	0	0	0	0	0.0112422709387296	3	0	0	0.00420486081910689	1	0	0	0.00520751965838671	2	0	0	0	0	0	0	0	0	0	0	0	0
2-hydroxyhepta-2,4-diene-1,7-dioate isomerase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00486081856184582	3	0	0
2-hydroxymuconic semialdehyde dehydrogenase	0	0	0	0	0	0	0	0	0	0	0	0	0.0152172258997185	4	0.010837171498239	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00686844635743395	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120627261761158	2	0	0	0	0	0	0
2-hydroxypropyl-CoM lyase XecA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-iminoacetate synthase ThiH	0	0	0	0	0	0	0.00222905800008916	1	0	0	0.00792267469497703	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0051062091503268	1	0	0	0	0	0	0	0	0	0	0
2-isopropylmalate synthase	0.00968054211035818	2	0.0141213019840429	4	0.0117003539357066	4	0.013374348000535	6	0.0095635818802002	9	0.0475360481698621	6	0.0266301453245073	7	0.0325115144947169	6	0.0151154442051166	8	0.0465453040959868	18	0.0151599373389257	3	0	0	0.0202326757713708	2	0	0	0.0294898260100265	3	0.0188836014804744	10	0.00775995861355406	3	0.0412106781446037	18	0.0117501909406028	4	0.0560648109214252	20	0.0821805232159978	6	0.00374742364624321	1	0.0254958951608791	15	0.0672777731057102	16	0.0302228938420854	16	0.0182263188043535	7	0.0663807189542484	13	0.143914473684211	7	0.0301568154402895	5	0	0	0.0324054570789721	20	0	0
2-keto-3-deoxy-L-rhamnonate aldolase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101163378856854	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-keto-3-deoxygluconate kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00840972163821378	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-keto-3-deoxygluconate permease	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-keto-4-pentenoate hydratase	0	0	0	0	0	0	0	0	0.0116888222980225	11	0.00792267469497703	1	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0.0160263748340125	7	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
2-ketoisovalerate ferredoxin oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00560648109214252	2	0.0547870154773319	4	0.00374742364624321	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-ketoisovalerate ferredoxin oxidoreductase subunit alpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00541858574911948	1	0	0	0	0	0.00505331244630856	1	0	0	0	0	0.0151154442051166	4	0	0	0.0113301608882846	6	0.00258665287118469	1	0	0	0	0	0.0168194432764276	6	0	0	0.00374742364624321	1	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
2-methylaconitate cis-trans isomerase PrpF	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-methylcitrate dehydratase	0	0	0	0	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0151068811843795	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-methylcitrate synthase	0	0	0	0	0.00585017696785328	2	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.0132185210363321	7	0	0	0.0114474105957232	5	0	0	0.00280324054607126	1	0.0273935077386659	2	0	0	0.00849863172029303	5	0	0	0.0396675481677371	21	0.00781127948758007	3	0	0	0.0411184210526316	2	0	0	0	0	0.0016202728539486	1	0	0
2-nitropropane dioxygenase	0	0	0.00353032549601073	1	0	0	0.0178324640007133	8	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00478514690400995	1	0.0113419099776402	7	0	0
2-nonaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-octaprenyl-3-methyl-6-methoxy-1,4-benzoquinol hydroxylase	0	0	0	0	0	0	0	0	0	0	0	0	0.00380430647492962	1	0	0	0.00188943052563957	1	0	0	0	0	0	0	0.0202326757713708	2	0	0	0	0	0	0	0	0	0.0045789642382893	2	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0.0060313630880579	1	0.00957029380801991	2	0	0	0	0
2-octaprenyl-6-methoxyphenyl hydroxylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091579284765786	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-octaprenylphenol hydroxylase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00957029380801991	2	0	0	0	0
2-oxo-3-deoxygalactonate kinase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060313630880579	1	0	0	0	0	0	0
2-oxo-3-deoxygalactonate kinase, partial	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0060313630880579	1	0	0	0	0	0	0
2-oxoacid ferredoxin oxidoreductase	0	0	0.00353032549601073	1	0.00292508848392664	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0252665622315428	5	0	0	0.0202326757713708	2	0	0	0	0	0.0132185210363321	7	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0.0210243040955344	5	0	0	0.00260375982919336	1	0.0102124183006536	2	0.0205592105263158	1	0	0	0	0	0.0016202728539486	1	0	0
2-oxoacid ferredoxin oxidoreductase subunit beta	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00982994200334218	1	0.0321021225168064	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0.0016202728539486	1	0	0
2-oxoacid:acceptor oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188836014804744	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00509917903217582	3	0	0	0.00755572346052135	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoacid:acceptor oxidoreductase subunit alpha	0	0	0	0	0	0	0.0312068120012483	14	0.00212524041782227	2	0.0158453493899541	2	0	0	0.0162557572473584	3	0.00755772210255829	4	0.00258585022755482	1	0.0101066248926171	2	0	0	0.0303490136570562	3	0	0	0	0	0.00377672029609487	2	0	0	0.0160263748340125	7	0	0	0.00840972163821378	3	0	0	0.0112422709387296	3	0.0203967161287033	12	0.0294340257337482	7	0.0132225160559124	7	0	0	0.0204248366013072	4	0	0	0.0241254523522316	4	0.00478514690400995	1	0.00648109141579442	4	0.00446229361892013	1
2-oxoacid:acceptor oxidoreductase subunit beta	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00420486081910689	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoacid:ferredoxin oxidoreductase subunit beta	0.00968054211035818	2	0	0	0	0	0	0	0	0	0.0158453493899541	2	0	0	0.00541858574911948	1	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.00228948211914465	1	0.00587509547030139	2	0	0	0	0	0.0112422709387296	3	0.00169972634405861	1	0.00420486081910689	1	0	0	0	0	0.0051062091503268	1	0	0	0	0	0	0	0.00648109141579442	4	0	0
2-oxoacid:ferredoxin oxidoreductase subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate dehydrogenase	0.00484027105517909	1	0	0	0	0	0.013374348000535	6	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0.00982994200334218	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00446229361892013	1
2-oxoglutarate dehydrogenase E1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate dehydrogenase E1 component	0	0	0	0	0	0	0	0	0.0116888222980225	11	0.00792267469497703	1	0	0	0	0	0.00755772210255829	4	0	0	0.0101066248926171	2	0.0167364016736402	1	0	0	0	0	0	0	0.0415439232570436	22	0	0	0.0251843033105911	11	0.00881264320545209	3	0.00560648109214252	2	0	0	0	0	0.0441928849455238	26	0.0168194432764276	4	0.017000377786173	9	0.00260375982919336	1	0	0	0	0	0.0060313630880579	1	0	0	0.0113419099776402	7	0	0
2-oxoglutarate dehydrogenase E2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0.00517330574236937	2	0	0	0	0	0	0	0	0	0	0	0	0	0.00840972163821378	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate dehydrogenase subunit E1	0.0145208131655373	3	0.0247122784720751	7	0.00292508848392664	1	0.0222905800008916	10	0.0191271637604004	18	0	0	0.00380430647492962	1	0.00541858574911948	1	0.0188943052563957	10	0.00258585022755482	1	0.0151599373389257	3	0	0	0.0101163378856854	1	0	0	0.00982994200334218	1	0.0226603217765692	12	0.0103466114847387	4	0.0343422317871697	15	0.00881264320545209	3	0.00840972163821378	3	0.013696753869333	1	0.0224845418774592	6	0.0254958951608791	15	0.00840972163821378	2	0.0340007555723461	18	0.0156225589751601	6	0.0102124183006536	2	0.0205592105263158	1	0.0060313630880579	1	0.0143554407120299	3	0.016202728539486	10	0.00446229361892013	1
2-oxoglutarate dehydrogenase subunit E1, partial	0	0	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00169972634405861	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate dehydrogenase, E2 component, dihydrolipoamide succinyltransferase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0	0	0	0	0	0	0	0	0.0120627261761158	2	0	0	0	0	0	0
2-oxoglutarate ferredoxin oxidoreductase subunit alpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260375982919336	1	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate ferredoxin oxidoreductase subunit beta	0.00484027105517909	1	0	0	0	0	0	0	0.00106262020891113	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00775995861355406	3	0.00228948211914465	1	0	0	0.00280324054607126	1	0.013696753869333	1	0.00374742364624321	1	0.0135978107524689	8	0	0	0.00188893086513034	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate ferredoxin oxidoreductase subunit gamma	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167364016736402	1	0	0	0	0	0	0	0	0	0.00258665287118469	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate oxidoreductase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0487672717420753	9	0.00377886105127914	2	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0.00944180074023718	5	0	0	0	0	0	0	0	0	0	0	0	0	0.00339945268811721	2	0	0	0.00944465432565168	5	0	0	0	0	0.0205592105263158	1	0	0	0.00478514690400995	1	0	0	0	0
2-oxoglutarate synthase	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00188943052563957	1	0	0	0	0	0	0	0	0	0	0	0	0	0.00377672029609487	2	0	0	0.00228948211914465	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoglutarate synthase subunit alpha	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00505331244630856	1	0	0	0	0	0	0	0	0	0	0	0.00258665287118469	1	0	0	0	0	0.00280324054607126	1	0	0	0	0	0	0	0	0	0.0245561012466944	13	0	0	0	0	0	0	0	0	0	0	0.00324054570789721	2	0	0
2-oxoglutarate:acceptor oxidoreductase	0	0	0.091788462896279	26	0	0	0.0156034060006241	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0132185210363321	7	0	0	0	0	0	0	0.00560648109214252	2	0	0	0.00749484729248642	2	0.00169972634405861	1	0	0	0.00944465432565168	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-oxoisovalerate dehydrogenase	0	0	0	0	0	0	0	0	0.00425048083564453	4	0	0	0.0114129194247889	3	0.0162557572473584	3	0	0	0	0	0.0151599373389257	3	0	0	0	0	0	0	0	0	0.00188836014804744	1	0.00517330574236937	2	0.00228948211914465	1	0	0	0.00560648109214252	2	0	0	0	0	0.00169972634405861	1	0.00840972163821378	2	0	0	0.00260375982919336	1	0	0	0	0	0.0180940892641737	3	0	0	0.0016202728539486	1	0	0
